Index,Project,Text,Class,isSATD,Predict_sft-35
658,Tomcat,"/*      * TODO: would a properties resource be better ? Or just parsing     * /etc/mime.types ?     * This is needed because we don't use the default web.xml, where this     * is encoded.      */",Design,1, Design
661,Tomcat,"//  XXX - We use a proprietary call to the interpreter for now   as the current standard machinery is inefficient and requires   lots of wrappers and adapters. This should all clear up once   the EL interpreter moves out of JSTL and into its own project.   In the future, this should be replaced by code that calls   ExpressionEvaluator.parseExpression() and then cache the resulting   expression objects. The interpreterCall would simply select   one of the pre-cached expressions and evaluate it.   Note that PageContextImpl implements VariableResolver and   the generated Servlet/SimpleTag implements FunctionMapper, so   that machinery is already in place (mroth).",Design,1, Design
685,Tomcat,"//  XXX Not sure whether the following MBeans should better   be retrieved on demand, i.e. whether they can change   dynamically in the MBeanServer.",Design,1, Design
690,Tomcat,/*      * Indicate whether the session has been idle for longer     * than its expiration date as of the supplied time.     *     * FIXME: Probably belongs in the Session class.     * @param session The session to check     * @param timeNow The current time to check for     * @return <code>true</code> if the session is past its expiration      */,Design,1, Design
692,Tomcat,"/*  Destroy needs to clean up the context completely.     *     * The problem is that undoing all the config in start() and restoring     * a 'fresh' state is impossible. After stop()/destroy()/init()/start()     * we should have the same state as if a fresh start was done - i.e     * read modified web.xml, etc. This can only be done by completely     * removing the context object and remapping a new one, or by cleaning     * up everything.     *     * XXX Should this be done in stop() ?     *      */",Design,1, Design
706,Tomcat,"//  NOTE: We don't try to reauthenticate using any existing SSO session,   because that will only work if the original authentication was   BASIC or FORM, which are less secure than the CLIENT-CERT auth-type   specified for this webapp     Change to true below to allow previous FORM or BASIC authentications   to authenticate users for this webapp   TODO make this a configurable attribute (in SingleSignOn??)",Design,1, Design
712,Tomcat,"/*          * Temporary hack. If a JSP page uses the ""extends"" attribute of the         * page directive, the _jspInit() method of the generated servlet class         * will not be called (it is only called for those generated servlets         * that extend HttpJspBase, the default), causing the tag handler pools         * not to be initialized and resulting in a NPE. The JSP spec needs to         * clarify whether containers can override init() and destroy(). For         * now, we just disable tag pooling for pages that use ""extends"".          */",Design,1, Design
733,Tomcat,"/*      * Tomcat requires that the base directory is set because the defaults for     * a number of other locations, such as the work directory, are derived from     * the base directory. This should be the first method called.     * <p>     * If this method is not called then Tomcat will attempt to use these     * locations in the following order:     * <ol>     *  <li>if set, the catalina.base system property</li>     *  <li>if set, the catalina.home system property</li>     *  <li>The user.dir system property (the directory where Java was run from)     *      where a directory named tomcat.$PORT will be created. $PORT is the     *      value configured via {@link #setPort(int)} which defaults to 8080 if     *      not set</li>     * </ol>     * The user should ensure that the file permissions for the base directory     * are appropriate.     * <p>     * TODO: disable work dir if not needed ( no jsp, etc ).     *     * @param basedir The Tomcat base folder on which all others will be derived      */",Design,1, Design
735,Tomcat,"/*          * XXX This is a bit silly, but we want to have start and stop time and         * duration consistent. It would be better to keep start and stop         * simply in the request and/or response object and remove time         * (duration) from the interface.          */",Design,1, Design
742,Tomcat,"//  TODO: This class could either extend ByteBuffer, or better a ByteBuffer   inside this way it could provide the search/etc on ByteBuffer, as a helper.",Design,1, Design
744,Tomcat,"/*  * Filter that attempts to force MS WebDAV clients connecting on port 80 to use * a WebDAV client that actually works. Other workarounds that might help * include: * <ul> *   <li>Specifying the port, even if it is port 80, when trying to *       connect.</li> *   <li>Cancelling the first authentication dialog box and then trying to *       reconnect.</li> * </ul> * * Generally each different version of the MS client has a different set of * problems. * <p> * TODO: Update this filter to recognise specific MS clients and apply the *       appropriate workarounds for that particular client * <p> * As a filter, this is configured in web.xml like any other Filter. You usually * want to map this filter to whatever your WebDAV servlet is mapped to. * <p> * In addition to the issues fixed by this Filter, the following issues have * also been observed that cannot be fixed by this filter. Where possible the * filter will add an message to the logs. * <p> * XP x64 SP2 (MiniRedir Version 3790) * <ul> *   <li>Only connects to port 80</li> *   <li>Unknown issue means it doesn't work</li> * </ul>  */",Design,1, Design
746,Tomcat,"/*              * The setting of isELIgnored changes the behaviour of the parser             * in subtle ways. To add to the 'fun', isELIgnored can be set in             * any file that forms part of the translation unit so setting it             * in a file included towards the end of the translation unit can             * change how the parser should have behaved when parsing content             * up to the point where isELIgnored was set. Arghh!             * Previous attempts to hack around this have only provided partial             * solutions. We now use two passes to parse the translation unit.             * The first just parses the directives and the second parses the             * whole translation unit once we know how isELIgnored has been set.             * TODO There are some possible optimisations of this process.              */",Design,1, Design
750,Tomcat,// create the map to hold our stats  however TODO we need to improve the eviction  selection,Design,1, Design
3,Gradle,"//  Return a dummy implementation of this as creating a real hasher drags ~20 more services   along with it, and a hasher isn't actually needed on the worker process side at the moment.",Design,1,NON-SATD
4,Gradle,"//  there's a risk, for some methods, that the hash is always   recomputed but it won't be worse than before",Design,1,NON-SATD
7,Gradle,"//  TODO:HH Use managed views for this, only applied when the respective language is applied",Design,1, Requirement
10,Gradle,"//  Don't force evaluation of rules here, let the task container do what it needs to",Design,1,NON-SATD
15,Gradle,"//  This is not super nice, but dependencies are created through reflection, for decoration   and assume a constructor with 3 arguments (Group, Name, Version) which is suitable for   most cases. We could create an empty attribute set directly in the AbstractDependencyImpl,   but then it wouldn't be mutable. Therefore we proceed with ""late injection"" of the attributes",Design,1,NON-SATD
18,Gradle,"//  It's true right now that this is always coming from the TestKit, but might not be in the future.",Design,1,NON-SATD
19,Gradle,"//  TODO - don't select again here, as the selection is already performed to select the toolchain",Design,1, Requirement
23,Gradle,//  Note: This would be better housed in a scope that encapsulated the tree of Gradle objects.,Design,1,NON-SATD
24,Gradle,"/*  * A {@link org.gradle.api.file.ConfigurableFileCollection} that can be used as a task input property. Caches the matching set of files during task execution, and discards the result after task execution. * * TODO - disallow further changes to this collection once task has started * TODO - keep the file entries to snapshot later, to avoid a stat on each file during snapshot  */",Design,1, Requirement
26,Gradle,//  Can only set once: should really be part of the constructor   Can only set once: should really be part of the constructor,Design,1,NON-SATD
29,Gradle,"//  TODO wolfs - schedule fingerprinting separately, it can be done without having the project lock",Design,1, Requirement
30,Gradle,"//  Note: don't actually remove this in 6.0, the deprecation is here to encourage people to use ObjectFactory instead. Just remove the overload and the nag and leave the method here",Design,1,NON-SATD
32,Gradle,"//  TODO:LPTR Remove projection for reference node   This shouldn't be needed, but if there's no actual value referenced, model report can only   show the type of the node if we do this for now. It should use the schema instead to find   the type of the property node instead.",Design,1, Code
33,Gradle,"//  TODO:ADAM - switch the logging back on. Need to make sending messages from daemon to client async wrt log event generation                  LOGGER.debug(""Ignoring failure to extract throwable stack trace.""ignored);""",Design,1, Requirement
38,Gradle,"//  because it's a capability conflict resolution, there is only one candidate per module identifier   so we can be lenient wrt the version number used in the descriptor, which helps whenever the user   used the convenience ""notation"" method",Design,1,NON-SATD
48,Gradle,//  TODO:lptr When we drop Java 8 support we can switch to using ClassLoader.getName() instead of storing our own,Design,1, Code
53,Gradle,//  TODO - capitalise the target name in the task name   TODO - don't create a launch target for a library,Design,1, Code
55,Gradle,"//  TODO: To get rid of this, we need a `FunctionalSourceSet` instance here, and that's surprisingly difficult to get.",Design,1, Code
63,Gradle,//  TODO not sure if we can clean up the generics here and do less unchecked casting,Design,1, Code
64,Gradle,//  TODO: This will have to be changed when we support setting credentials directly on the authentication,Design,1, Requirement
66,Gradle,// TODO the async work tracker should wait for children of an operation to finish first.  It should not be necessary to call it here.,Design,1, Requirement
67,Gradle,//  TODO: This should be more specific to just the tasks that create the class files?,Design,1, Defect
68,Gradle,//  Send a end-of-line. This is a workaround to convince the console that the cursor is at the start of the line to avoid indenting the next line of text that is displayed   It would be better for the console to listen for stuff read from stdin that would also be echoed to the output and update its state based on this,Design,1,NON-SATD
72,Gradle,// there are some exceptions attached to the suite. Let's make sure they are reported to the user.  this may happen for example when suite initialisation fails and no tests are executed,Design,1,NON-SATD
73,Gradle,"//  TODO:LPTR Remove projection for reference node   This shouldn't be needed, but if there's no actual value referenced, model report can only   show the type of the node if we do this for now. It should use the schema instead to find",Design,1, Code
74,Gradle,//  Need to move those implicit JVM args that contain a space to the Gradle command-line (if possible)   Note that this isn't strictly correct as some system properties can only be set on JVM start up.   Should change the implementation to deal with these properly,Design,1,NON-SATD
77,Gradle,// (SF) this is a workaround until this story is completed. I'm hardcoding setting the idle timeout to be max X mins.  this way we avoid potential runaway daemons that steal resources on linux and break builds on windows.,Design,1,NON-SATD
89,Gradle,/*  * Specifies how to build and where to place a native executable file. * * <p>TODO:HH resolve naming conflict with existing NativeExecutableSpec</p>  */,Design,1, Test
90,Gradle,//  This should be replaced by some stronger modelling and made open rather than hardcoding a set of source languages here,Design,1,NON-SATD
99,Gradle,//  Shouldn't really be here. Currently this goal is used by {@link #bindAllReferences} which also expects the subject to be bound,Design,1,NON-SATD
102,Gradle,//  TODO:LPTR What happens when the property has multiple accessors in the same role but with different type?,Design,1, Requirement
110,Gradle,"//  Currently retains strong references to types that are not loaded using a VisitableURLClassLoader   This is fine for JVM types, but a problem when a custom ClassLoader is used (which should probably be deprecated instead of supported)",Design,1,NON-SATD
119,Gradle,"//  This piece of ugliness copies the JAXP (ie XML API) provider, if any, from the system ClassLoader. Here's why:     1. When looking for a provider, JAXP looks for a service resource in the context ClassLoader, which is our isolated ClassLoader. If our classpath above does not contain a      provider, this returns null. If it does contain a provider, JAXP extracts the classname from the service resource.   2. If not found, JAXP looks for a service resource in the system ClassLoader. This happens to include all the application classes specified on the classpath. If the application      classpath does not contain a provider, this returns null. If it does contain a provider, JAXP extracts the implementation classname from the service resource.   3. If not found, JAXP uses a default classname   4. JAXP attempts to load the provider using the context ClassLoader. which is our isolated ClassLoader. This is fine if the classname came from step 1 or 3. It blows up if the      classname came from step 2.     So, as a workaround, locate and make visible XML parser classes from the system classloader in our isolated ClassLoader.     Note that in practise, this is only triggered when running in our tests",Design,1,NON-SATD
127,Gradle,"/*  * TODO: This class sources Gradle metadata files, but there's no corresponding ModuleComponentResolveMetadata for this metadata yet. * Because of this, we will generate an empty instance (either a Ivy or Maven) based on the repository type.  */",Design,1, Requirement
132,Gradle,"//  Groovy does something very strange here.   For some reason (probably because the class is Java), it won't employ any dynamism.   Even implementing invokeMethod at the Java level has no effect.",Design,1,NON-SATD
137,Gradle,"//  Check enum equality without checking loading ClassLoader.   There is a slight risk that two versions of the same enum class are compared,   (that's why classloaders are used in equality checks), but checking both name   and ordinal should make this very unlikely.",Design,1,NON-SATD
140,Gradle,"//  Forced dependencies are only supported for enforced platforms, so it is currently hardcoded.   Should we want to add this as a first class concept to Gradle metadata, then it should be available on the component variant   metadata as well.",Design,1,NON-SATD
145,Gradle,//  this is not very beautiful but at some point we will   get rid of ArchiveOutputStreamFactory in favor of the writable Resource,Design,1,NON-SATD
147,Gradle,/*      * Creates an instance of the given task type without invoking its constructors. This is used to recreate a task instance from the instant execution cache.     *     * TODO:instant-execution - review this      */,Design,1, Requirement
149,Gradle,//  This is here to trigger creation of the ShutdownCoordinator. Could do this in a nicer way,Design,1,NON-SATD
151,Gradle,/*  * Exposes methods for those properties whose value is a closure. * * TODO: use composition instead of inheritance  */,Design,1,NON-SATD
153,Gradle,"//  Ugly, but there are a few places where we need to instantiate a JavaDebugOptions and a regular ObjectFactory service   is not available.",Design,1, Code
155,Gradle,"//  there's a possibility that this listener is called concurrently with   the build finished listener. If the message happens to be a graceful expire   one, then there's a large risk that we create a deadlock, because we're trying to   remove the same listener from 2 different notifications. To avoid this, we just   set the reference to null, which says that we're taking care of removing the listener",Design,1,NON-SATD
164,Gradle,"//  Should repositories be able to participate in incremental?   At the least, they may be able to express themselves as output files   They *might* have input files and other dependencies as well though   Inputs: The credentials they need may be expressed in a file   Dependencies: Can't think of a case here",Design,1,NON-SATD
166,Gradle,"//  This is a heuristic, more than truth: it is possible that the 2 long hashs   are identical AND that the sizes of collections are identical, but it's   extremely unlikely (never happened on test cases even on large dependency graph)",Design,1,NON-SATD
171,Gradle,"//  This method is sometimes called directly (i.e. not via an operation executor).   In these cases, the context is null.",Design,1,NON-SATD
178,Gradle,//  TODO - this is all terribly lame. We need some proper reporting here (which means implementing Reporting).,Design,1, Requirement
184,Gradle,"//  TODO:LPTR We should collect all source sets in the project source set, however this messes up ComponentReportRenderer",Design,1, Defect
188,Gradle,//  The very first event starts the Initializing phase   TODO - should use BuildRequestMetaData to determine the build start time,Design,1, Code
192,Gradle,"//  This is a workaround for https://github.com/gradle/gradle/issues/4241   Several early typed operations have `buildPath` property,   the value of which can only be determined after the settings file for the build has loaded.     The workaround is to buffer all operation notifications in memory until the root build's settings have loaded.   This works because all possible settings files have been evaluated by the time the root one has been.   This is not guaranteed to hold into the future.   A proper solution would be to change the operation details/results to be   truly immutable and convey values known at the time.",Design,1,NON-SATD
193,Gradle,"/*  * An amount is an immutable value of some quantity, such as duration or length. Each amount has a decimal value and associated units. * * TODO - need to sort out scaling when dividing or converting between units.  */",Design,1, Requirement
194,Maven,"/*                      * TODO Extensions like Flex Mojos use custom scopes like """"merged"""", """"internal"""", """"external"""", etc. In                     * order to don't break backward-compat with those, only warn but don't error out.                      */",Design,1, Requirement
198,Maven,"//  TODO I'm really wondering where this method belongs; smells like it should be on MavenProject, but for some   reason it isn't ? This localization is kind-of a code smell.",Design,1, Code
203,Maven,"//  TODO From a concurrency perspective, this class is not good. The combination of mutable/immutable state is not nice",Design,1, Requirement
208,Maven,"/*          * NOTE: For plugins that depend on other plugin artifacts the plugin realm contains more than one plugin         * descriptor. However, only the first descriptor is of interest.          */",Design,1,NON-SATD
211,Maven,"/*          * NOTE: This is primarily to keep backward-compat with Maven 2.x which did not validate that dependencies are         * unique within a single POM. Upon multiple declarations, 2.x just kept the last one but retained the order of         * the first occurrence. So when we're in lenient/compat mode, we have to deal with such broken POMs and mimic         * the way 2.x works. When we're in strict mode, the removal of duplicates just saves other merging steps from         * aftereffects and bogus error messages.          */",Design,1,NON-SATD
212,Maven,"/*          * MNG-4312: We neither have reserved all of the above magic expressions nor is their set fixed/well-known (it         * gets occasionally extended by newer Maven versions). This imposes the risk for existing plugins to         * unintentionally use such a magic expression for an ordinary system property. So here we check whether we         * ended up with a magic value that is not compatible with the type of the configured mojo parameter (a string         * could still be converted by the configurator so we leave those alone). If so, back off to evaluating the         * expression from properties only.          */",Design,1,NON-SATD
76,Gradle,//  TODO - exceptions thrown here should point to some extensive documentation on the concept of class rule sources,Documentation,1, Documentation
285,Poi,/*  * TODO: document me *  * @author Sergey Vladimirov (vlsergey {at} gmail {dot} com)  */,Documentation,1, Documentation
338,Poi,"/*      * @param fcStart The start of the text for this property, in characters.     * @param fcEnd   The end of the text for this property, in characters.     * @param buf     FIXME: Old documentation is: ""grpprl The property description in compressed form.""      */",Documentation,1, Documentation
343,Poi,/*      * Determines if there is a page break at the indicated row     * @param row FIXME: Document this!     * @return FIXME: Document this!      */,Documentation,1, Documentation
366,Poi,/*      * Retrieves the region at the row/column indicated     * @param main FIXME: Document this!     * @return The Break or null if no break exists at the row/col specified.      */,Documentation,1, Documentation
369,Poi,/*      * Determines if there is a page break at the indicated column     * @param column FIXME: Document this!     * @return FIXME: Document this!      */,Documentation,1, Documentation
397,Poi,/*      * Determines if there is a page break at the indicated column     *     * @param column FIXME: Document this!     * @return FIXME: Document this!      */,Documentation,1, Documentation
398,Poi,/* 	 * The example file attached to bugzilla 45046 is a clear example of Name records being present	 * without an External Book (SupBook) record.  Excel has no trouble reading this file.<br>	 * TODO get OOO documentation updated to reflect this (that EXTERNALBOOK is optional).	 *	 * It's not clear what exact steps need to be taken in Excel to create such a workbook	  */,Documentation,1, Documentation
522,Poi,/*      * Sets a page break at the indicated row     * @param row FIXME: Document this!      */,Documentation,1, Documentation
533,Poi,/*  * <p> * 9 Jan 2010 * </p> * <p> * // TODO insert Javadoc here! * </p> * * @author epp  */,Documentation,1, Documentation
614,Tomcat,"/*      * Configure the connection pool to use a DataSource according to {@link PoolConfiguration#setDataSource(Object)}     * But instead of injecting the object, specify the JNDI location.     * After a successful JNDI look, the {@link PoolConfiguration#getDataSource()} will not return null.     * @param jndiDS -the JNDI string @TODO specify the rules here.      */",Documentation,1, Documentation
616,Tomcat,"/*      * TODO SERVLET3 - Add comments     * @param <T> TODO     * @param t   TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0      */",Documentation,1, Documentation
620,Tomcat,"/*      * TODO SERVLET3 - Add comments     * @param <T> TODO     * @param c   TODO     * @return TODO     * @throws ServletException TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0      */",Documentation,1, Documentation
629,Tomcat,"//  XXX TODO: Source code line length   XXX TODO: More JavaDoc   XXX Optional: Add support for com.sun.management specific mbean                 (http://docs.oracle.com/javase/7/docs/jre/api/management/extension/index.html)   XXX Optional: Wire additional public static methods implemented here                 to the manager (think about manager access roles!)                   setLoggerLevel(),                   setVerboseClassLoading(),                   setThreadContentionMonitoringEnabled(),                   setThreadCpuTimeEnabled(),                   resetPeakThreadCount(),                   setVerboseGarbageCollection()                   gc(),                   resetPeakUsage(),                   setUsageThreshold(),                   setCollectionUsageThreshold()",Documentation,1, Documentation
630,Tomcat,"/*      * TODO SERVLET3 - Add comments     * @param className TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0      */",Documentation,1, Documentation
647,Tomcat,"/*      * TODO SERVLET3 - Add comments     * @param wrapped The request to compare to the wrapped request     * @return <code>true</code> if the request wrapped by this wrapper (or     *         series of wrappers) is the same as the supplied request,     *         otherwise <code>false</code>     * @since Servlet 3.0      */",Documentation,1, Documentation
654,Tomcat,/*      * @return TODO     * @throws IllegalStateException If async is not supported for this request     * @since Servlet 3.0 TODO SERVLET3 - Add comments      */,Documentation,1, Documentation
659,Tomcat,"/*      * TODO SERVLET3 - Add comments     * @param <T> TODO     * @param c   TODO     * @return TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @throws ServletException TODO     * @since Servlet 3.      */",Documentation,1, Documentation
663,Tomcat,"/*      * @return TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     *     * @since Servlet 3.0 TODO SERVLET3 - Add comments      */",Documentation,1, Documentation
687,Tomcat,/*      * @param servletRequest    The ServletRequest with which to initialise the     *                          asynchronous context     * @param servletResponse   The ServletResponse with which to initialise the     *                          asynchronous context     * @return TODO     * @throws IllegalStateException If async is not supported for this request     * @since Servlet 3.0 TODO SERVLET3 - Add comments      */,Documentation,1, Documentation
689,Tomcat,"/*      * TODO SERVLET3 - Add comments     * @param filterName TODO     * @return TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0      */",Documentation,1, Documentation
148,Gradle,//  TODO should include some context on what the rule was trying to do (create vs. mutate),Documentation,1, Test
324,Poi,//  TODO Look up more of these in the latest [MS-XLS] doc and move to getBiffName,Documentation,1, Code
688,Tomcat,"/*      * Add a context - programmatic mode, no default web.xml used. This means     * that there is no JSP support (no JSP servlet), no default servlet and     * no web socket support unless explicitly enabled via the programmatic     * interface. There is also no     * {@link javax.servlet.ServletContainerInitializer} processing and no     * annotation processing. If a     * {@link javax.servlet.ServletContainerInitializer} is added     * programmatically, there will still be no scanning for     * {@link javax.servlet.annotation.HandlesTypes} matches.     *     * <p>     * API calls equivalent with web.xml:     *     * <pre>{@code     *  // context-param     *  ctx.addParameter(""""name"""", """"value"""");     *     *     *  // error-page     *  ErrorPage ep = new ErrorPage();     *  ep.setErrorCode(500);     *  ep.setLocation(""""/error.html"""");     *  ctx.addErrorPage(ep);     *     *  ctx.addMimeMapping(""""ext"""", """"type"""");     * }</pre>     *     *     * <p>     * Note: If you reload the Context, all your configuration will be lost. If     * you need reload support, consider using a LifecycleListener to provide     * your configuration.     *     * <p>     * TODO: add the rest     *     * @param contextPath The context mapping to use, """""""" for root context.     * @param docBase Base directory for the context, for static files.     *  Must exist, relative to the server home     * @return the deployed context      */",Documentation,1,NON-SATD
58,Gradle,// we don't handle Variables at the moment because users didn't request it yet  and it would probably push us to add support in the tooling api to retrieve the variable mappings.,Requirement,1, Requirement
305,Poi,"/*  * Represents autofiltering for the specified worksheet. * * <p> * Filtering data is a quick and easy way to find and work with a subset of data in a range of cells or table. * For example, you can filter to see only the values that you specify, filter to see the top or bottom values, * or filter to quickly see duplicate values. * </p> * * TODO YK: For now (Aug 2010) POI only supports setting a basic autofilter on a range of cells. * In future, when we support more auto-filter functions like custom criteria, sort, etc. we will add * corresponding methods to this interface.  */",Requirement,1, Requirement
306,Poi,"/*  * This handles reading and writing a stream within a *  {@link POIFSFileSystem}. It can supply an iterator *  to read blocks, and way to write out to existing and *  new blocks. * Most users will want a higher level version of this,  *  which deals with properties to track which stream *  this is. * This only works on big block streams, it doesn't *  handle small block ones. * This uses the new NIO code *  * TODO Implement a streaming write method, and append  */",Requirement,1, Requirement
315,Poi,/*  * Implementation of the DMin function: * Finds the minimum value of a column in an area with given conditions. *  * TODO: * - wildcards ? and * in string conditions * - functions as conditions  */,Requirement,1, Requirement
321,Poi,/*      * Builds a Picture object for a Picture stored as     *  Escher.     * TODO We need to pass in the PICF data too somehow!      */,Requirement,1, Requirement
325,Poi,//  TODO Decode the value into an offset   TODO Look up the chunk based on that,Requirement,1, Requirement
335,Poi,"//  TODO Detect if it is multi-valued, since if it is   then even fixed-length strings store their multiple   values in another chunk (much as variable length ones)",Requirement,1, Requirement
351,Poi,"//  TODO: find out how we can find the mastersheet base on the slide layout type, i.e.   getSlideRecord().getSlideAtom().getSSlideLayoutAtom().getGeometryType()",Requirement,1, Requirement
371,Poi,"/*                      * TODO: make sense of the remaining bytes                     * According to the spec they consist of:                     * 1. 16-byte  GUID: This field MUST equal                     *    {0xF4815879, 0x1D3B, 0x487F, 0xAF, 0x2C, 0x82, 0x5D, 0xC4, 0x85, 0x27, 0x63}                     * 2. Serial version, this field MUST equal 0 if present.                     * 3. URI Flags                      */",Requirement,1, Requirement
380,Poi,/*  * A variable length {@link PropertyValue} that is backed by a {@link Chunk} * TODO Provide a way to link these up with the chunks  */,Requirement,1, Requirement
383,Poi,/*      *      * @return the blur radius of the shadow     * TODO: figure out how to make sense of this property when rendering shadows       */,Requirement,1, Requirement
387,Poi,//  FIXME (byte array properties not yet implemented): static final byte[] P_THUMBNAIL = new byte[123];,Requirement,1, Requirement
395,Poi,/*  * This class performs a D* calculation. It takes an {@link IDStarAlgorithm} object and * uses it for calculating the result value. Iterating a database and checking the * entries against the set of conditions is done here. * * TODO: * - wildcards ? and * in string conditions * - functions as conditions  */,Requirement,1, Requirement
406,Poi,"/*  * Types of ignored workbook and worksheet error. *  * TODO Implement these for HSSF too, using FeatFormulaErr2, *  see bugzilla bug #46136 for details  */",Requirement,1, Requirement
418,Poi,//  TODO Should the colours be slightly different between formats? Would CFEX support help for HSSF?,Requirement,1, Requirement
431,Poi,"//  column F: formula   TODO formulas are not yet supported  in SXSSF  cell.setCellFormula(""SUM(A"" + (rowIndex+1) + "":E"" + (rowIndex+1)+ "")"");",Requirement,1, Requirement
444,Poi,//  FIXME (byte array properties not yet implemented): static final byte[]  P_DOCPARTS = new byte[123];,Requirement,1, Requirement
449,Poi,//  Manually check to make sure file isn't corrupted   TODO: develop a process for occasionally manually reviewing workbooks   to verify workbooks are not corrupted,Requirement,1, Requirement
453,Poi,/*      * This is the default Watermark paragraph; the only variable is the text message     * TODO: manage all the other variables      */,Requirement,1, Requirement
456,Poi,"/*  TODO:             * The object specified by this record MUST be deleted from the EMF Object Table.             * If the deleted object is currently selected in the playback device context,             * the default object for that graphics property MUST be restored.              */",Requirement,1, Requirement
464,Poi,"//  TODO: this is not implemented ... please provide a sample, if it   ever happens to you, to come here ...",Requirement,1, Requirement
517,Poi,/*  * Implementation of the DSum function: * Finds the total value of matching values in a column in an area with given conditions. *  * TODO: * - wildcards ? and * in string conditions * - functions as conditions  */,Requirement,1, Requirement
534,Poi,/*  * Implementation of the DMax function: * Finds the maximum value of a column in an area with given conditions. *  * TODO: * - wildcards ? and * in string conditions * - functions as conditions  */,Requirement,1, Requirement
547,Poi,"//                 ValueEval ve = OperandResolver.getSingleValue(args[3], srcRowIndex, srcColumnIndex);                  // TODO R1C1 style is not yet supported",Requirement,1, Requirement
568,SpringFramework,"//  TODO support multidimensional arrays   TODO support correct syntax for multidimensional [][][] and not [,,,]",Requirement,1, Requirement
634,Tomcat,/*      * memberAdded     *     * @param member Member     * TODO Implement this org.apache.catalina.tribes.MembershipListener     *   method      */,Requirement,1, Requirement
648,Tomcat,/*  Get JMX Broadcaster Info     * @TODO use StringManager for international support!     * @TODO This two events we not send j2ee.state.failed and j2ee.attribute.changed!     * @see javax.management.NotificationBroadcaster#getNotificationInfo()      */,Requirement,1, Requirement
649,Tomcat,/*      * memberDisappeared     *     * @param member Member     * TODO Implement this org.apache.catalina.tribes.MembershipListener     *   method      */,Requirement,1, Requirement
671,Tomcat,/*      * connect - blocking in this operation     *     * @throws IOException     * TODO Implement this org.apache.catalina.tribes.transport.IDataSender method      */,Requirement,1, Requirement
693,Tomcat,//  filter   TODO: Should support multiple description elements with language   TODO: Should support multiple display-name elements with language   TODO: Should support multiple icon elements,Requirement,1, Requirement
731,Tomcat,//  TODO What if the connection string contains a 'user' or 'password' query parameter but that connection string is not in a legal URL format?,Requirement,1, Requirement
232,Maven,// TODO this will be the basis of the customizable lifecycle execution so need to figure this out quickly.,Requirement,1, Design
296,Poi,//  It's a special formula condition.   TODO: Check whether the condition cell contains a formula and return #VALUE! if it doesn't.,Requirement,1, Defect
301,Poi,/*  * This class is a friendly wrapper on top of the more scary HSLFSlideShow. * * TODO: - figure out how to match notes to their correct sheet (will involve * understanding DocSlideList and DocNotesList) - handle Slide creation cleaner  */,Requirement,1, Documentation
317,Poi,/*      * Get the raw value flags. TODO Also provide getters for the flag meanings      */,Requirement,1,NON-SATD
330,Poi,//  To do: Excel places restrictions on the available operations within a list formula.   Some things like union and intersection are not allowed.,Requirement,1,NON-SATD
336,Poi,"//  TODO Some files, such as TestVisioWithCodepage.vsd, are currently   triggering this for values that don't look like codepages   See Bug #52258 for details",Requirement,1, Defect
1,Gradle,//  TODO this should not be using the default charset because it's not an input and might introduce flakiness,Test,1, Test
